Date_ID,Day of Week,Month,Day,Year
463,Sunday,Apr,8,2012
1066,Monday,Dec,2,2013
1330,Saturday,Aug,23,2014
837,Wednesday,Apr,17,2013
535,Tuesday,Jun,19,2012
1146,Thursday,Feb,20,2014
147,Thursday,May,28,2015
505,Sunday,May,20,2012
937,Friday,Jul,26,2013
149,Sunday,Jun,14,2015
1365,Saturday,Sep,27,2014
1367,Monday,Sep,29,2014
1306,Wednesday,Jul,30,2014
827,Sunday,Apr,7,2013
695,Monday,Nov,26,2012
1429,Sunday,Nov,30,2014
154,Friday,Oct,30,2015
1037,Sunday,Nov,3,2013
157,Thursday,Sep,17,2015
430,Tuesday,Mar,6,2012
616,Saturday,Sep,8,2012
1184,Sunday,Mar,30,2014
684,Thursday,Nov,15,2012
1128,Sunday,Feb,2,2014
271,Thursday,Jan,8,2015
1034,Thursday,Oct,31,2013
160,Friday,Jul,10,2015
162,Friday,Dec,4,2015
1328,Thursday,Aug,21,2014
1046,Tuesday,Nov,12,2013
1020,Thursday,Oct,17,2013
577,Tuesday,Jul,31,2012
164,Thursday,Feb,5,2015
673,Sunday,Nov,4,2012
1233,Sunday,May,18,2014
166,Tuesday,Nov,17,2015
170,Saturday,Oct,17,2015
391,Friday,Jan,27,2012
1083,Thursday,Dec,19,2013
1458,Monday,Dec,29,2014
172,Saturday,Nov,14,2015
692,Friday,Nov,23,2012
933,Monday,Jul,22,2013
1293,Thursday,Jul,17,2014
1444,Monday,Dec,15,2014
1162,Saturday,Mar,8,2014
478,Monday,Apr,23,2012
800,Monday,Mar,11,2013
541,Monday,Jun,25,2012
179,Wednesday,Sep,16,2015
882,Saturday,Jun,1,2013
958,Friday,Aug,16,2013
1139,Thursday,Feb,13,2014
975,Monday,Sep,2,2013
1129,Monday,Feb,3,2014
643,Friday,Oct,5,2012
470,Sunday,Apr,15,2012
833,Saturday,Apr,13,2013
187,Saturday,Jan,3,2015
334,Sunday,Aug,9,2015
189,Tuesday,Sep,1,2015
685,Friday,Nov,16,2012
192,Tuesday,Nov,24,2015
838,Thursday,Apr,18,2013
440,Friday,Mar,16,2012
399,Saturday,Feb,4,2012
1446,Wednesday,Dec,17,2014
892,Tuesday,Jun,11,2013
793,Monday,Mar,4,2013
1296,Sunday,Jul,20,2014
1194,Wednesday,Apr,9,2014
603,Sunday,Aug,26,2012
480,Wednesday,Apr,25,2012
175,Tuesday,Oct,27,2015
1294,Friday,Jul,18,2014
1452,Tuesday,Dec,23,2014
654,Tuesday,Oct,16,2012
686,Saturday,Nov,17,2012
567,Saturday,Jul,21,2012
1208,Wednesday,Apr,23,2014
214,Sunday,Sep,27,2015
1134,Saturday,Feb,8,2014
376,Thursday,Jan,12,2012
219,Wednesday,Jun,24,2015
1266,Friday,Jun,20,2014
803,Thursday,Mar,14,2013
1311,Monday,Aug,4,2014
1354,Tuesday,Sep,16,2014
1221,Tuesday,May,6,2014
653,Monday,Oct,15,2012
728,Saturday,Dec,29,2012
536,Wednesday,Jun,20,2012
835,Monday,Apr,15,2013
226,Thursday,May,21,2015
515,Wednesday,May,30,2012
936,Thursday,Jul,25,2013
230,Tuesday,Mar,24,2015
665,Saturday,Oct,27,2012
1231,Friday,May,16,2014
708,Sunday,Dec,9,2012
525,Saturday,Jun,9,2012
796,Thursday,Mar,7,2013
234,Sunday,May,24,2015
235,Saturday,May,16,2015
741,Friday,Jan,11,2013
237,Saturday,Sep,19,2015
664,Friday,Oct,26,2012
620,Wednesday,Sep,12,2012
1410,Tuesday,Nov,11,2014
729,Sunday,Dec,30,2012
823,Wednesday,Apr,3,2013
247,Friday,Feb,20,2015
248,Saturday,Apr,18,2015
1246,Saturday,May,31,2014
1358,Saturday,Sep,20,2014
1014,Friday,Oct,11,2013
1192,Monday,Apr,7,2014
377,Friday,Jan,13,2012
591,Tuesday,Aug,14,2012
1224,Friday,May,9,2014
766,Tuesday,Feb,5,2013
693,Saturday,Nov,24,2012
1449,Saturday,Dec,20,2014
575,Sunday,Jul,29,2012
252,Wednesday,Jun,3,2015
254,Saturday,Jan,10,2015
901,Thursday,Jun,20,2013
1160,Thursday,Mar,6,2014
261,Friday,Mar,6,2015
262,Saturday,Jun,6,2015
704,Wednesday,Dec,5,2012
263,Thursday,Dec,10,2015
469,Saturday,Apr,14,2012
111,Monday,Jan,26,2015
511,Saturday,May,26,2012
568,Sunday,Jul,22,2012
1195,Thursday,Apr,10,2014
516,Thursday,May,31,2012
273,Wednesday,May,27,2015
990,Tuesday,Sep,17,2013
1084,Friday,Dec,20,2013
669,Wednesday,Oct,31,2012
1127,Saturday,Feb,1,2014
774,Wednesday,Feb,13,2013
1178,Monday,Mar,24,2014
612,Tuesday,Sep,4,2012
857,Tuesday,May,7,2013
633,Tuesday,Sep,25,2012
984,Wednesday,Sep,11,2013
627,Wednesday,Sep,19,2012
276,Monday,Aug,17,2015
474,Thursday,Apr,19,2012
280,Sunday,May,3,2015
1269,Monday,Jun,23,2014
739,Wednesday,Jan,9,2013
935,Wednesday,Jul,24,2013
495,Thursday,May,10,2012
282,Friday,Aug,7,2015
1361,Tuesday,Sep,23,2014
941,Tuesday,Jul,30,2013
384,Friday,Jan,20,2012
496,Friday,May,11,2012
1078,Saturday,Dec,14,2013
702,Monday,Dec,3,2012
1001,Saturday,Sep,28,2013
288,Friday,Apr,17,2015
854,Saturday,May,4,2013
862,Sunday,May,12,2013
1321,Thursday,Aug,14,2014
582,Sunday,Aug,5,2012
373,Monday,Jan,9,2012
1059,Monday,Nov,25,2013
995,Sunday,Sep,22,2013
877,Monday,May,27,2013
735,Saturday,Jan,5,2013
765,Monday,Feb,4,2013
1395,Monday,Oct,27,2014
1415,Sunday,Nov,16,2014
879,Wednesday,May,29,2013
939,Sunday,Jul,28,2013
1459,Tuesday,Dec,30,2014
499,Monday,May,14,2012
390,Thursday,Jan,26,2012
404,Thursday,Feb,9,2012
964,Thursday,Aug,22,2013
748,Friday,Jan,18,2013
829,Tuesday,Apr,9,2013
836,Tuesday,Apr,16,2013
554,Sunday,Jul,8,2012
305,Wednesday,Aug,19,2015
1093,Sunday,Dec,29,2013
306,Friday,Aug,28,2015
1069,Thursday,Dec,5,2013
542,Tuesday,Jun,26,2012
1312,Tuesday,Aug,5,2014
725,Wednesday,Dec,26,2012
309,Sunday,Apr,26,2015
78,Sunday,Apr,12,2015
417,Wednesday,Feb,22,2012
311,Saturday,Oct,24,2015
312,Friday,Sep,25,2015
416,Tuesday,Feb,21,2012
863,Monday,May,13,2013
506,Monday,May,21,2012
451,Tuesday,Mar,27,2012
718,Wednesday,Dec,19,2012
408,Monday,Feb,13,2012
658,Saturday,Oct,20,2012
712,Thursday,Dec,13,2012
1150,Monday,Feb,24,2014
1054,Wednesday,Nov,20,2013
1063,Friday,Nov,29,2013
1422,Sunday,Nov,23,2014
1153,Thursday,Feb,27,2014
1285,Wednesday,Jul,9,2014
1404,Wednesday,Nov,5,2014
336,Tuesday,Apr,28,2015
341,Thursday,Jan,29,2015
342,Friday,Mar,13,2015
1042,Friday,Nov,8,2013
607,Thursday,Aug,30,2012
574,Saturday,Jul,28,2012
1121,Sunday,Jan,26,2014
1456,Saturday,Dec,27,2014
1342,Thursday,Sep,4,2014
910,Saturday,Jun,29,2013
954,Monday,Aug,12,2013
277,Sunday,Jul,26,2015
447,Friday,Mar,23,2012
679,Saturday,Nov,10,2012
129,Friday,Jan,2,2015
354,Thursday,Jul,9,2015
1237,Thursday,May,22,2014
355,Friday,Aug,21,2015
1177,Sunday,Mar,23,2014
1061,Wednesday,Nov,27,2013
57,Thursday,Jan,22,2015
764,Sunday,Feb,3,2013
1102,Tuesday,Jan,7,2014
991,Wednesday,Sep,18,2013
1157,Monday,Mar,3,2014
1123,Tuesday,Jan,28,2014
465,Tuesday,Apr,10,2012
663,Thursday,Oct,25,2012
419,Friday,Feb,24,2012
866,Thursday,May,16,2013
1215,Wednesday,Apr,30,2014
2,Monday,Jun,1,2015
5,Friday,Jul,3,2015
1196,Friday,Apr,11,2014
6,Monday,Feb,9,2015
7,Monday,Oct,26,2015
464,Monday,Apr,9,2012
1341,Wednesday,Sep,3,2014
880,Thursday,May,30,2013
11,Friday,May,8,2015
952,Saturday,Aug,10,2013
1072,Sunday,Dec,8,2013
485,Monday,Apr,30,2012
410,Wednesday,Feb,15,2012
553,Saturday,Jul,7,2012
445,Wednesday,Mar,21,2012
573,Friday,Jul,27,2012
1284,Tuesday,Jul,8,2014
756,Saturday,Jan,26,2013
1144,Tuesday,Feb,18,2014
831,Thursday,Apr,11,2013
14,Thursday,Sep,3,2015
546,Saturday,Jun,30,2012
322,Friday,Apr,10,2015
15,Wednesday,Sep,2,2015
476,Saturday,Apr,21,2012
943,Thursday,Aug,1,2013
1255,Monday,Jun,9,2014
19,Monday,Dec,28,2015
20,Friday,May,1,2015
22,Sunday,Mar,1,2015
580,Friday,Aug,3,2012
23,Monday,Mar,30,2015
24,Thursday,Jul,2,2015
1343,Friday,Sep,5,2014
794,Tuesday,Mar,5,2013
27,Saturday,Oct,10,2015
28,Monday,Jun,15,2015
29,Tuesday,Nov,10,2015
788,Wednesday,Feb,27,2013
1154,Friday,Feb,28,2014
32,Saturday,Jul,11,2015
1344,Saturday,Sep,6,2014
35,Thursday,Jun,25,2015
1400,Saturday,Nov,1,2014
742,Saturday,Jan,12,2013
630,Saturday,Sep,22,2012
38,Tuesday,Oct,13,2015
43,Sunday,Jun,28,2015
1373,Sunday,Oct,5,2014
997,Tuesday,Sep,24,2013
532,Saturday,Jun,16,2012
750,Sunday,Jan,20,2013
1137,Tuesday,Feb,11,2014
47,Saturday,Mar,28,2015
48,Monday,Aug,10,2015
1332,Monday,Aug,25,2014
1169,Saturday,Mar,15,2014
903,Saturday,Jun,22,2013
1345,Sunday,Sep,7,2014
50,Sunday,Feb,1,2015
1357,Friday,Sep,19,2014
1232,Saturday,May,17,2014
824,Thursday,Apr,4,2013
1335,Thursday,Aug,28,2014
697,Wednesday,Nov,28,2012
63,Saturday,Aug,8,2015
1379,Saturday,Oct,11,2014
66,Wednesday,Apr,15,2015
396,Wednesday,Feb,1,2012
1073,Monday,Dec,9,2013
1115,Monday,Jan,20,2014
1455,Friday,Dec,26,2014
412,Friday,Feb,17,2012
852,Thursday,May,2,2013
1085,Saturday,Dec,21,2013
67,Monday,Jul,27,2015
599,Wednesday,Aug,22,2012
68,Wednesday,Nov,11,2015
928,Wednesday,Jul,17,2013
821,Monday,Apr,1,2013
648,Wednesday,Oct,10,2012
427,Saturday,Mar,3,2012
1288,Saturday,Jul,12,2014
845,Thursday,Apr,25,2013
455,Saturday,Mar,31,2012
75,Saturday,May,9,2015
77,Thursday,Aug,6,2015
644,Saturday,Oct,6,2012
490,Saturday,May,5,2012
651,Saturday,Oct,13,2012
82,Thursday,Jul,16,2015
152,Wednesday,Aug,5,2015
716,Monday,Dec,17,2012
600,Thursday,Aug,23,2012
608,Friday,Aug,31,2012
1168,Friday,Mar,14,2014
91,Sunday,Jul,19,2015
1407,Saturday,Nov,8,2014
1319,Tuesday,Aug,12,2014
94,Friday,Nov,27,2015
95,Saturday,Jul,25,2015
99,Thursday,Dec,31,2015
100,Sunday,Dec,6,2015
1076,Thursday,Dec,12,2013
105,Thursday,Jun,4,2015
645,Sunday,Oct,7,2012
1181,Thursday,Mar,27,2014
267,Wednesday,Oct,7,2015
1316,Saturday,Aug,9,2014
503,Friday,May,18,2012
849,Monday,Apr,29,2013
109,Saturday,Sep,12,2015
1388,Monday,Oct,20,2014
1117,Wednesday,Jan,22,2014
1276,Monday,Jun,30,2014
983,Tuesday,Sep,10,2013
604,Monday,Aug,27,2012
1368,Tuesday,Sep,30,2014
592,Wednesday,Aug,15,2012
1420,Friday,Nov,21,2014
625,Monday,Sep,17,2012
737,Monday,Jan,7,2013
1370,Thursday,Oct,2,2014
870,Monday,May,20,2013
414,Sunday,Feb,19,2012
1292,Wednesday,Jul,16,2014
194,Sunday,Jan,11,2015
400,Sunday,Feb,5,2012
830,Wednesday,Apr,10,2013
436,Monday,Mar,12,2012
134,Thursday,Aug,27,2015
1347,Tuesday,Sep,9,2014
1003,Monday,Sep,30,2013
1041,Thursday,Nov,7,2013
138,Saturday,Jan,24,2015
805,Saturday,Mar,16,2013
749,Saturday,Jan,19,2013
1327,Wednesday,Aug,20,2014
1190,Saturday,Apr,5,2014
1028,Friday,Oct,25,2013
1225,Saturday,May,10,2014
551,Thursday,Jul,5,2012
1313,Wednesday,Aug,6,2014
914,Wednesday,Jul,3,2013
420,Saturday,Feb,25,2012
1094,Monday,Dec,30,2013
1219,Sunday,May,4,2014
1267,Saturday,Jun,21,2014
1006,Thursday,Oct,3,2013
676,Wednesday,Nov,7,2012
1151,Tuesday,Feb,25,2014
1135,Sunday,Feb,9,2014
1272,Thursday,Jun,26,2014
459,Wednesday,Apr,4,2012
1033,Wednesday,Oct,30,2013
1047,Wednesday,Nov,13,2013
646,Monday,Oct,8,2012
156,Thursday,Dec,17,2015
790,Friday,Mar,1,2013
945,Saturday,Aug,3,2013
159,Wednesday,Apr,29,2015
820,Sunday,Mar,31,2013
1141,Saturday,Feb,15,2014
900,Wednesday,Jun,19,2013
875,Saturday,May,25,2013
752,Tuesday,Jan,22,2013
393,Sunday,Jan,29,2012
1433,Thursday,Dec,4,2014
537,Thursday,Jun,21,2012
539,Saturday,Jun,23,2012
979,Friday,Sep,6,2013
1414,Saturday,Nov,15,2014
1021,Friday,Oct,18,2013
1138,Wednesday,Feb,12,2014
328,Wednesday,Sep,30,2015
407,Sunday,Feb,12,2012
634,Wednesday,Sep,26,2012
1299,Wednesday,Jul,23,2014
195,Thursday,Feb,12,2015
397,Thursday,Feb,2,2012
1437,Monday,Dec,8,2014
815,Tuesday,Mar,26,2013
701,Sunday,Dec,2,2012
411,Thursday,Feb,16,2012
974,Sunday,Sep,1,2013
467,Thursday,Apr,12,2012
919,Monday,Jul,8,2013
1056,Friday,Nov,22,2013
581,Saturday,Aug,4,2012
1067,Tuesday,Dec,3,2013
1119,Friday,Jan,24,2014
86,Tuesday,Dec,29,2015
1105,Friday,Jan,10,2014
897,Sunday,Jun,16,2013
913,Tuesday,Jul,2,2013
647,Tuesday,Oct,9,2012
724,Tuesday,Dec,25,2012
191,Saturday,Nov,21,2015
1248,Monday,Jun,2,2014
1318,Monday,Aug,11,2014
198,Saturday,Oct,3,2015
203,Monday,Mar,2,2015
569,Monday,Jul,23,2012
678,Friday,Nov,9,2012
856,Monday,May,6,2013
558,Thursday,Jul,12,2012
1309,Saturday,Aug,2,2014
1278,Wednesday,Jul,2,2014
206,Saturday,Jun,13,2015
211,Tuesday,Jul,7,2015
811,Friday,Mar,22,2013
980,Saturday,Sep,7,2013
641,Wednesday,Oct,3,2012
1108,Monday,Jan,13,2014
1300,Thursday,Jul,24,2014
418,Thursday,Feb,23,2012
220,Monday,Mar,23,2015
255,Saturday,Feb,28,2015
1065,Sunday,Dec,1,2013
605,Tuesday,Aug,28,2012
1142,Sunday,Feb,16,2014
527,Monday,Jun,11,2012
538,Friday,Jun,22,2012
228,Thursday,Jul,23,2015
1372,Saturday,Oct,4,2014
302,Sunday,Oct,11,2015
233,Wednesday,Oct,14,2015
714,Saturday,Dec,15,2012
238,Sunday,Jul,12,2015
1227,Monday,May,12,2014
760,Wednesday,Jan,30,2013
1397,Wednesday,Oct,29,2014
529,Wednesday,Jun,13,2012
439,Thursday,Mar,15,2012
1260,Saturday,Jun,14,2014
246,Wednesday,Mar,11,2015
1310,Sunday,Aug,3,2014
1060,Tuesday,Nov,26,2013
250,Monday,Nov,23,2015
832,Friday,Apr,12,2013
522,Wednesday,Jun,6,2012
563,Tuesday,Jul,17,2012
564,Wednesday,Jul,18,2012
921,Wednesday,Jul,10,2013
971,Thursday,Aug,29,2013
500,Tuesday,May,15,2012
659,Sunday,Oct,21,2012
260,Wednesday,Jul,15,2015
1130,Tuesday,Feb,4,2014
101,Saturday,Aug,15,2015
268,Friday,Jul,17,2015
387,Monday,Jan,23,2012
1229,Wednesday,May,14,2014
269,Thursday,Sep,10,2015
270,Wednesday,Apr,1,2015
610,Sunday,Sep,2,2012
1447,Thursday,Dec,18,2014
1346,Monday,Sep,8,2014
274,Wednesday,Dec,30,2015
1025,Tuesday,Oct,22,2013
279,Thursday,Oct,8,2015
1133,Friday,Feb,7,2014
281,Friday,Dec,25,2015
996,Monday,Sep,23,2013
812,Saturday,Mar,23,2013
283,Sunday,May,17,2015
1428,Saturday,Nov,29,2014
285,Wednesday,Feb,4,2015
1175,Friday,Mar,21,2014
864,Tuesday,May,14,2013
925,Sunday,Jul,14,2013
477,Sunday,Apr,22,2012
1199,Monday,Apr,14,2014
795,Wednesday,Mar,6,2013
498,Sunday,May,13,2012
291,Sunday,Dec,20,2015
1200,Tuesday,Apr,15,2014
1049,Friday,Nov,15,2013
1087,Monday,Dec,23,2013
1331,Sunday,Aug,24,2014
1198,Sunday,Apr,13,2014
293,Thursday,Dec,3,2015
1023,Sunday,Oct,20,2013
353,Sunday,Nov,15,2015
1204,Saturday,Apr,19,2014
792,Sunday,Mar,3,2013
300,Saturday,Nov,7,2015
301,Sunday,Mar,15,2015
1230,Thursday,May,15,2014
1040,Wednesday,Nov,6,2013
303,Monday,Apr,6,2015
893,Wednesday,Jun,12,2013
613,Wednesday,Sep,5,2012
587,Friday,Aug,10,2012
1268,Sunday,Jun,22,2014
602,Saturday,Aug,25,2012
698,Thursday,Nov,29,2012
534,Monday,Jun,18,2012
1039,Tuesday,Nov,5,2013
1110,Wednesday,Jan,15,2014
402,Tuesday,Feb,7,2012
778,Sunday,Feb,17,2013
1287,Friday,Jul,11,2014
963,Wednesday,Aug,21,2013
1282,Sunday,Jul,6,2014
1202,Thursday,Apr,17,2014
315,Thursday,Jan,15,2015
970,Wednesday,Aug,28,2013
1112,Friday,Jan,17,2014
1152,Wednesday,Feb,26,2014
948,Tuesday,Aug,6,2013
320,Friday,Oct,23,2015
321,Wednesday,Sep,23,2015
1338,Sunday,Aug,31,2014
1258,Thursday,Jun,12,2014
323,Thursday,Jun,18,2015
324,Wednesday,Apr,22,2015
637,Saturday,Sep,29,2012
570,Tuesday,Jul,24,2012
327,Thursday,Apr,2,2015
1207,Tuesday,Apr,22,2014
1159,Wednesday,Mar,5,2014
329,Tuesday,Apr,14,2015
333,Thursday,Apr,30,2015
1109,Tuesday,Jan,14,2014
338,Saturday,Dec,26,2015
339,Saturday,Dec,12,2015
1254,Sunday,Jun,8,2014
1211,Saturday,Apr,26,2014
1403,Tuesday,Nov,4,2014
683,Wednesday,Nov,14,2012
347,Monday,Apr,20,2015
348,Saturday,Aug,1,2015
544,Thursday,Jun,28,2012
786,Monday,Feb,25,2013
1187,Wednesday,Apr,2,2014
1032,Tuesday,Oct,29,2013
1389,Tuesday,Oct,21,2014
502,Thursday,May,17,2012
855,Sunday,May,5,2013
988,Sunday,Sep,15,2013
744,Monday,Jan,14,2013
444,Tuesday,Mar,20,2012
1088,Tuesday,Dec,24,2013
359,Tuesday,Feb,17,2015
361,Saturday,Apr,25,2015
1401,Sunday,Nov,2,2014
618,Monday,Sep,10,2012
1242,Tuesday,May,27,2014
