472,"91-1-91-99 185th St, Jamaica, NY 11423, USA"
473,"899 Sister Thomas, S.C Way, Bronx, NY 10459, USA"
474,"1231 Dean St, Brooklyn, NY 11216, USA"
475,"2505 Emmons Ave, Brooklyn, NY 11235, USA"
476,"698 Cleveland St, Brooklyn, NY 11208, USA"
477,"202-15-202-17 Northern Blvd, Bayside, NY 11361, USA"
478,"105-107 Christopher St, New York, NY 10014, USA"
479,"799 Seneca Ave, Ridgewood, NY 11385, USA"
480,"207 Troutman St, Brooklyn, NY 11237, USA"
481,"447 Knickerbocker Ave, Brooklyn, NY 11237, USA"
482,"2101 Tiebout Ave, Bronx, NY 10457, USA"
483,"286 Weirfield St, Brooklyn, NY 11237, USA"
484,"66-68 Linden St, Brooklyn, NY 11221, USA"
485,"4400 Murdock Ave, Bronx, NY 10466, USA"
486,"1785 Nereid Ave, Bronx, NY 10466, USA"
487,"547-599 Neptune Ave, Brooklyn, NY 11224, USA"
488,"941-959 Police Officer Deon L. Taylor Way, Bronx, NY 10459, USA"
489,"63 Avenue X, Brooklyn, NY 11223, USA"
490,"2826-2828 Church Ave, Brooklyn, NY 11226, USA"
491,"125-127 Milford St, Brooklyn, NY 11208, USA"
492,"2459 Jerome Ave, Bronx, NY 10468, USA"
493,"2727 Surf Ave, Brooklyn, NY 11224, USA"
494,"371-375 E 149th St, Bronx, NY 10455, USA"
495,"1201-1299 La 65 de Infantería, Bronx, NY 10459, USA"
496,"409 E 96th St, Brooklyn, NY 11212, USA"
497,"800-898 Taylor Ave, Bronx, NY 10473, USA"
498,"1801-1829 Muliner Ave, Bronx, NY 10462, USA"
499,"1944 Unionport Rd, Bronx, NY 10462, USA"
500,"210 W 150th St, New York, NY 10039, USA"
501,"1187-1199 Morrison Ave, Bronx, NY 10472, USA"
502,"2744 Bouck Ave, Bronx, NY 10469, USA"
503,"73 Veronica Pl, Brooklyn, NY 11226, USA"
504,"317 Edgecombe Ave, New York, NY 10031, USA"
505,"300-358 Alabama Ave, Brooklyn, NY 11207, USA"
506,"3162 Bayview Ave, Brooklyn, NY 11224, USA"
507,"1644-1698 Tenbroeck Ave, Bronx, NY 10461, USA"
508,"607 Evergreen Ave, Brooklyn, NY 11207, USA"
509,"2127 White Plains Rd, Bronx, NY 10462, USA"
510,"1252 Rev. Ruben Dario Colon Pl, Bronx, NY 10452, USA"
511,"1035 Rutland Rd, Brooklyn, NY 11212, USA"
512,"94-99 150th St, Jamaica, NY 11435, USA"
513,"278 Clermont Ave, Brooklyn, NY 11205, USA"
514,"465-469 E 95th St, Brooklyn, NY 11212, USA"
515,"229-1-229-15 Merrick Blvd, Laurelton, NY 11413, USA"
516,"77-13 Woodside Ave, Queens, NY 11373, USA"
517,"145-88-145-92 Guy R Brewer Blvd, Jamaica, NY 11434, USA"
518,"2660-2668 Frederick Douglass Blvd, New York, NY 10030, USA"
519,"351 Troy Ave, Brooklyn, NY 11213, USA"
520,"2663 Frederick Douglass Blvd, New York, NY 10030, USA"
521,"220-1-220-67 NY-27, Springfield Gardens, NY 11413, USA"
522,"326 E 180th St, Bronx, NY 10457, USA"
523,"2380-2400 Marion Ave, Bronx, NY 10458, USA"
524,"119 Carlton Ave, Brooklyn, NY 11205, USA"
525,"2201-2257 W 11th St, Brooklyn, NY 11223, USA"
526,"978-980 Lenox Rd, Brooklyn, NY 11212, USA"
527,"1835-1839 66th St, Brooklyn, NY 11204, USA"
528,"142 Laurel Hill Terrace, New York, NY 10040, USA"
529,"3000 W 32nd St, Brooklyn, NY 11224, USA"
530,"2301 Hunter Ave, Bronx, NY 10475, USA"
531,"2235 Grand Concourse, Bronx, NY 10453, USA"
532,"9003 Seaview Ave, Brooklyn, NY 11236, USA"
533,"2328-2330 Broadway, New York, NY 10024, USA"
534,"260 Columbus Ave, New York, NY 10023, USA"
535,"2708-2710 Broadway, New York, NY 10025, USA"
536,"1600 Sedgwick Ave, Bronx, NY 10453, USA"
537,"641 Autumn Ave, Brooklyn, NY 11208, USA"
538,"825 Morrison Ave, Bronx, NY 10473, USA"
539,"131-199 E 86th St, Brooklyn, NY 11236, USA"
540,"976 Amsterdam Ave, New York, NY 10025, USA"
541,"510 Pennsylvania Ave, Brooklyn, NY 11207, USA"
542,"4271 Webster Ave, Bronx, NY 10470, USA"
543,"473 Decatur St, Brooklyn, NY 11233, USA"
544,"85-2-85-4 Grand Ave, Elmhurst, NY 11373, USA"
545,"523 Fulton St, Brooklyn, NY 11217, USA"
546,"5317 Clarendon Rd, Brooklyn, NY 11203, USA"
547,"75 S 11th St, Brooklyn, NY 11249, USA"
548,"1722-1746 Purdy St, Bronx, NY 10462, USA"
549,"126 Troy Ave, Brooklyn, NY 11213, USA"
550,"743 Essex St, Brooklyn, NY 11208, USA"
551,"341-345 E 25th St, Brooklyn, NY 11226, USA"
552,"659 E 222nd St, Bronx, NY 10467, USA"
553,"8598 Bay Pkwy, Brooklyn, NY 11214, USA"
554,"155 Ridge St, New York, NY 10002, USA"
555,"196 Throop Ave, Brooklyn, NY 11206, USA"
556,"14 Rutgers St, New York, NY 10002, USA"
557,"40-99 111th St, Corona, NY 11368, USA"
558,"841 Washington St, New York, NY 10014, USA"
559,"2305 University Ave, Bronx, NY 10468, USA"
560,"25 Paerdegat 9th St, Brooklyn, NY 11236, USA"
561,"170-5 Linden Blvd, Jamaica, NY 11433, USA"
562,"1798 White Plains Rd, Bronx, NY 10462, USA"
563,"111 W 135th St, New York, NY 10030, USA"
564,"2061 Nereid Ave, Bronx, NY 10466, USA"
565,"1614 Boston Rd, Bronx, NY 10460, USA"
566,"614 Avenue Z, Brooklyn, NY 11223, USA"
567,"15-21 Graham Ave, Brooklyn, NY 11206, USA"
568,"54-00 Myrtle Ave, Flushing, NY 11385, USA"
569,"240 Nassau St, Brooklyn, NY 11201, USA"
570,"421 1st St, Brooklyn, NY 11215, USA"
571,"437-443 Dekalb Ave, Brooklyn, NY 11205, USA"
572,"1930 3rd Ave, New York, NY 10029, USA"
573,"2017-2021 Fulton St, Brooklyn, NY 11233, USA"
574,"809 Hunts Point Ave, Bronx, NY 10474, USA"
575,"525-559 E 145th St, Bronx, NY 10454, USA"
576,"1921 Lafayette Ave, Bronx, NY 10473, USA"
577,"134-16 234th St, Jamaica, NY 11422, USA"
578,"7920-7998 4th Ave, Brooklyn, NY 11209, USA"
579,"104-11 Northern Blvd, Corona, NY 11368, USA"
580,"3 Williams Ct, Far Rockaway, NY 11691, USA"
581,"6324 23rd Ave, Brooklyn, NY 11204, USA"
582,"472 Hinsdale St, Brooklyn, NY 11207, USA"
583,"34-11 102nd St, Flushing, NY 11368, USA"
584,"2025 Hobart Ave, Bronx, NY 10461, USA"
585,"457 Hegeman Ave, Brooklyn, NY 11207, USA"
586,"75-15 21st Ave, Flushing, NY 11370, USA"
587,"1039 43rd St, Brooklyn, NY 11219, USA"
588,"1973-1993 Lafayette Ave, Bronx, NY 10473, USA"
589,"46-27-46-31 Union St, Flushing, NY 11355, USA"
590,"457-459 Putnam Ave, Brooklyn, NY 11221, USA"
591,"2901 Ocean Pkwy, Brooklyn, NY 11235, USA"
592,"37-27 74th Street, Flushing, NY 11372, USA"
593,"93 Madison St, New York, NY 10002, USA"
594,"218-222 Flatbush Ave, Brooklyn, NY 11217, USA"
595,"1200-1240 Fteley Ave, Bronx, NY 10472, USA"
596,"420 W 206th St, New York, NY 10034, USA"
597,"413 E 98th St, Brooklyn, NY 11212, USA"
598,"121-123 Elizabeth St, New York, NY 10013, USA"
599,"971-973 Fulton St, Brooklyn, NY 11238, USA"
600,"499 Fulton St, Brooklyn, NY 11201, USA"
601,"104-73 110th St, South Richmond Hill, NY 11419, USA"
602,"3200-3302 Neptune Ave, Brooklyn, NY 11224, USA"
603,"20-2-20-98 41st Ave, Long Island City, NY 11101, USA"
604,"1420-1428 5th Ave, New York, NY 10035, USA"
605,"131 Throop Ave, Brooklyn, NY 11206, USA"
606,"31-30-31-32 99th St, East Elmhurst, NY 11369, USA"
607,"2051 Valentine Ave, Bronx, NY 10457, USA"
608,"28 Elm Pl, Brooklyn, NY 11201, USA"
609,"870 E 172nd St, Bronx, NY 10460, USA"
610,"723 E 13th St, New York, NY 10009, USA"
611,"463 Dekalb Ave, Brooklyn, NY 11205, USA"
612,"29-28-29-34 Mott Ave, Far Rockaway, NY 11691, USA"
613,"Church of the Incarnation, New York, NY 10033, USA"
614,"110-0-110-98 114th St, South Ozone Park, NY 11420, USA"
615,"83-45 Dongan Ave, Flushing, NY 11373, USA"
616,"369 Wilson Ave, Brooklyn, NY 11221, USA"
617,"37-36-37-38 97th St, Corona, NY 11368, USA"
618,"247 E 187th St, Bronx, NY 10458, USA"
619,"36 W Kingsbridge Rd, Bronx, NY 10468, USA"
620,"705 8th Ave, New York, NY 10036, USA"
621,"2280-2298 Bassford Ave, Bronx, NY 10457, USA"
622,"3501-3559 Wilson Ave, Bronx, NY 10469, USA"
623,"335-399 W 155th St, New York, NY 10039, USA"
624,"106-1-106-17 160th St, Jamaica, NY 11433, USA"
625,"675 Knickerbocker Ave, Brooklyn, NY 11221, USA"
626,"2927-2949 Frederick Douglass Blvd, New York, NY 10039, USA"
627,"517-519 W 135th St, New York, NY 10031, USA"
628,"271-273 Marion St, Brooklyn, NY 11233, USA"
629,"1854-1898 Sedgwick Ave, Bronx, NY 10453, USA"
630,"128-132 New St, Staten Island, NY 10302, USA"
631,"3420-3498 Holland Ave, Bronx, NY 10467, USA"
632,"1779-1959 Arthur Ave, Bronx, NY 10457, USA"
633,"1373-1397 Washington Ave, Bronx, NY 10456, USA"
634,"2641-2645 E Tremont Ave, Bronx, NY 10461, USA"
635,"9 W 112th St, New York, NY 10026, USA"
636,"271-329 Snediker Ave, Brooklyn, NY 11207, USA"
637,"491 Fulton St, Brooklyn, NY 11201, USA"
638,"175 Avenue P, Brooklyn, NY 11204, USA"
639,"832-838 Westchester Ave, Bronx, NY 10455, USA"
640,"5304-5314 5th Ave, Brooklyn, NY 11220, USA"
641,"546 E 23rd St, Brooklyn, NY 11210, USA"
642,"203 Nostrand Ave, Brooklyn, NY 11205, USA"
643,"155-157 Bedford Ave, Brooklyn, NY 11211, USA"
644,"232 Fountain Ave, Brooklyn, NY 11208, USA"
645,"3339 Park Ave, Bronx, NY 10456, USA"
646,"861 E 170th St, Bronx, NY 10459, USA"
647,"433-469 College Ave, Bronx, NY 10451, USA"
648,"83-04 Astoria Blvd, Flushing, NY 11370, USA"
649,"309 W 97th St, New York, NY 10025, USA"
650,"210-218 E 115th St, New York, NY 10029, USA"
651,"159 Erasmus St, Brooklyn, NY 11226, USA"
652,"1741 Fulton St, Brooklyn, NY 11233, USA"
653,"161-169 Continental Pl, Staten Island, NY 10303, USA"
654,"136-5-136-23 Sanford Ave, Flushing, NY 11355, USA"
655,"1033 Neill Ave, Bronx, NY 10461, USA"
656,"5614-5698 9th Ave, Brooklyn, NY 11220, USA"
657,"531-533 W 148th St, New York, NY 10031, USA"
658,"47-59 Lake St, Brooklyn, NY 11223, USA"
659,"9313-9321 3rd Ave, Brooklyn, NY 11209, USA"
660,"86 Lewis Ave, Brooklyn, NY 11206, USA"
661,"57-14-57-16 Myrtle Ave, Ridgewood, NY 11385, USA"
662,"190 Manhattan Ave, Brooklyn, NY 11206, USA"
663,"1315 Sterling Pl, Brooklyn, NY 11213, USA"
664,"3046 Coney Island Ave, Brooklyn, NY 11224, USA"
665,"421 E 153rd St, Bronx, NY 10455, USA"
666,"70-98 W 195th St, Bronx, NY 10468, USA"
667,"730 Grand Concourse, Bronx, NY 10451, USA"
668,"127-9-127-49 87th Rd, Richmond Hill, NY 11418, USA"
669,"603-605 Ave of the Americas, New York, NY 10011, USA"
670,"2335 Valentine Ave, Bronx, NY 10458, USA"
671,"2477-2479 University Ave, Bronx, NY 10468, USA"
672,"42 1/2 Macombs Pl, New York, NY 10039, USA"
673,"11 Jane St, New York, NY 10014, USA"
674,"335 W 19th St, New York, NY 10011, USA"
675,"1737 E 3rd St, Brooklyn, NY 11223, USA"
676,"254-1-254-99 147th Dr, Rosedale, NY 11422, USA"
677,"1071 Glenmore Ave, Brooklyn, NY 11208, USA"
678,"420 E 105th St, New York, NY 10029, USA"
679,"140-146 3rd Ave, Brooklyn, NY 11217, USA"
680,"1129-1131 Broadway, Brooklyn, NY 11221, USA"
681,"566-570 W 183rd St, New York, NY 10033, USA"
682,"822 Nostrand Ave, Brooklyn, NY 11216, USA"
683,"1291 Eastern Pkwy, Brooklyn, NY 11233, USA"
684,"114-11-114-15 14th Rd, College Point, NY 11356, USA"
685,"389-419 Gateway Dr, Brooklyn, NY 11239, USA"
686,"72 W 73rd St, New York, NY 10023, USA"
687,"1200 Beach Ave, Bronx, NY 10472, USA"
688,"149-0-149-98 123rd Ave, Jamaica, NY 11436, USA"
689,"2201-2299 Lacombe Ave, Bronx, NY 10473, USA"
690,"2917-2949 Victory Blvd, Staten Island, NY 10314, USA"
691,"900-908 E 181st St, Bronx, NY 10460, USA"
692,"224-10-224-24 Jamaica Ave, Queens Village, NY 11428, USA"
693,"41-34-41-36 77th St, Elmhurst, NY 11373, USA"
694,"1200-1210 Evergreen Ave, Bronx, NY 10472, USA"
695,"35-26-35-30 Junction Blvd, Corona, NY 11368, USA"
696,"230-232 W 116th St, New York, NY 10026, USA"
697,"85-9-85-11 Northern Blvd, Jackson Heights, NY 11372, USA"
698,"119 Wyckoff Ave, Brooklyn, NY 11237, USA"
699,"599 Van Siclen Ave, Brooklyn, NY 11207, USA"
700,"1065-1067 Flatbush Ave, Brooklyn, NY 11226, USA"
701,"956 Freeman St, Bronx, NY 10459, USA"
702,"2657 Webster Ave, Bronx, NY 10458, USA"
703,"1137-1139 Fteley Ave, Bronx, NY 10472, USA"
704,"2706 Seagirt Ave, Far Rockaway, NY 11691, USA"
705,"1721 Gleason Ave, Bronx, NY 10472, USA"
706,"211 E 96th St, Brooklyn, NY 11212, USA"
707,"301-311 Mulberry St, New York, NY 10012, USA"
708,"92-2 Atlantic Ave, Ozone Park, NY 11416, USA"
709,"1564 3rd Ave, New York, NY 10128, USA"
710,"67-71 Lefferts Ave, Brooklyn, NY 11225, USA"
711,"79-38-79-98 60th Ln, Glendale, NY 11385, USA"
712,"1055 Rosedale Ave, Bronx, NY 10472, USA"
713,"535 Jackson Ave, Bronx, NY 10455, USA"
714,"1033-1041 Prospect Ave, Bronx, NY 10459, USA"
715,"2542A White Plains Rd, Bronx, NY 10467, USA"
716,"1769-1779 E 172nd St, Bronx, NY 10472, USA"
717,"63-65 Utica Ave, Brooklyn, NY 11213, USA"
718,"81-83 Columbia St, New York, NY 10002, USA"
719,"2645-2649 Third Ave, Bronx, NY 10451, USA"
720,"331 Kings Hwy, Brooklyn, NY 11223, USA"
721,"123 McClellan St, Bronx, NY 10452, USA"
722,"89-47 219th St, Queens Village, NY 11427, USA"
723,"58-36-58-98 Beach Channel Dr, Arverne, NY 11692, USA"
724,"114-57-114-99 Atlantic Ave, Richmond Hill, NY 11418, USA"
725,"225 W 140th St, New York, NY 10030, USA"
726,"195-221 N 12th St, Brooklyn, NY 11211, USA"
727,"108-41-108-45 Liverpool St, Jamaica, NY 11435, USA"
728,"941-951 Hoe Ave, Bronx, NY 10459, USA"
729,"811 Hicks St, Brooklyn, NY 11231, USA"
730,"1750-1764 Dr Martin Luther King Jr Blvd, Bronx, NY 10453, USA"
731,"399 Sterling Pl, Brooklyn, NY 11238, USA"
732,"333-335 Manhattan Ave, New York, NY 10026, USA"
733,"1013-1027 La 65 de Infantería, Bronx, NY 10459, USA"
734,"613-615 MacDonough St, Brooklyn, NY 11233, USA"
735,"62 White St, Brooklyn, NY 11206, USA"
736,"89-18-89-22 188th St, Jamaica, NY 11423, USA"
737,"840-850 Columbus Ave, New York, NY 10025, USA"
738,"447-449 Broadway, New York, NY 10013, USA"
739,"One Worldwide Plaza, New York, NY 10019, USA"
740,"1274-1310 Flushing Ave, Brooklyn, NY 11237, USA"
741,"1641 Clay Ave, Bronx, NY 10457, USA"
742,"1318-1354 Richmond Ave, Staten Island, NY 10314, USA"
743,"130 E 169th St, Bronx, NY 10452, USA"
744,"1905 Nostrand Ave, Brooklyn, NY 11226, USA"
745,"301-309 E 16th St, Brooklyn, NY 11226, USA"
746,"169 E 170th St, Bronx, NY 10452, USA"
747,"1189 Webster Ave, Bronx, NY 10456, USA"
748,"1069 Ralph Ave, Brooklyn, NY 11236, USA"
749,"100-110 Bridge St, Brooklyn, NY 11201, USA"
750,"191-271 Sands St, Brooklyn, NY 11201, USA"
751,"45 S Elliott Pl, Brooklyn, NY 11217, USA"
752,"262-278 Utica Ave, Brooklyn, NY 11213, USA"
753,"32-38 W 45th St, New York, NY 10036, USA"
754,"42 Jardine Pl, Brooklyn, NY 11233, USA"
755,"118 1/2 Marcus Garvey Blvd, Brooklyn, NY 11206, USA"
756,"1644 Westchester Ave, Bronx, NY 10472, USA"
757,"127-11-127-39 Willets Point Blvd, Corona, NY 11368, USA"
758,"35-6-35-20 21st St, Astoria, NY 11106, USA"
759,"2-20 Houston St, Staten Island, NY 10302, USA"
760,"1259-1261 Givan Ave, Bronx, NY 10469, USA"
761,"1026 E 180th St, Bronx, NY 10460, USA"
762,"4300 Murdock Ave, Bronx, NY 10466, USA"
763,"99 E 19th St, Brooklyn, NY 11226, USA"
764,"187-21-187-23 NY-25, Hollis, NY 11423, USA"
765,"803 Halsey St, Brooklyn, NY 11233, USA"
766,"2840-2848 Jerome Ave, Bronx, NY 10468, USA"
767,"22-41 31st St, Long Island City, NY 11105, USA"
768,"825 Maple St, Brooklyn, NY 11203, USA"
769,"2601-2699 Snyder Ave, Brooklyn, NY 11226, USA"
770,"880-898 E 181st St, Bronx, NY 10460, USA"
771,"470 McDonald Ave, Brooklyn, NY 11218, USA"
772,"492 St Nicholas Ave, New York, NY 10030, USA"
773,"22-11-22-25 Brookhaven Ave, Far Rockaway, NY 11691, USA"
774,"94-04 130th St, Jamaica, NY 11419, USA"
775,"1235-1237 Virginia Ave, Bronx, NY 10472, USA"
776,"63 Windsor Pl, Brooklyn, NY 11215, USA"
777,"86-9-86-11 88th Ave, Woodhaven, NY 11421, USA"
778,"1701-1749 Tillotson Ave, Bronx, NY 10469, USA"
779,"93 120th St, Richmond Hill, NY 11418, USA"
780,"159-1-159-99 Highland Ave, Jamaica, NY 11432, USA"
781,"150-162 Broome St, New York, NY 10002, USA"
782,"165-27 Highland Ave, Jamaica, NY 11432, USA"
783,"2500 La 65 de Infantería, Bronx, NY 10460, USA"
784,"405 Marlborough Rd, Brooklyn, NY 11226, USA"
785,"120 Benchley Pl, Bronx, NY 10475, USA"
786,"262-9-262-11 Hillside Avenue, Glen Oaks, NY 11004, USA"
787,"200-298 W 230th St, Bronx, NY 10463, USA"
788,"115-24 157th St, Jamaica, NY 11434, USA"
789,"131-199 25th St Plaza, New York, NY 10010, USA"
790,"14-19-14-21 Broadway, Astoria, NY 11106, USA"
791,"2409 Creston Ave, Bronx, NY 10468, USA"
792,"3007 Ocean Pkwy, Brooklyn, NY 11235, USA"
793,"1401-1451 Parkchester Rd, Bronx, NY 10462, USA"
794,"180 St James Pl, Brooklyn, NY 11238, USA"
795,"102-1-102-99 107th St, Ozone Park, NY 11416, USA"
796,"323-333 W 39th St, New York, NY 10018, USA"
797,"241-245 46th St, Brooklyn, NY 11220, USA"
798,"1222 College Ave, Bronx, NY 10456, USA"
799,"90-47 Sutphin Blvd, Jamaica, NY 11435, USA"
800,"1459-1469 Bronx River Ave, Bronx, NY 10472, USA"
801,"145-149 Stanton St, New York, NY 10002, USA"
802,"97 Van Siclen Ave, Brooklyn, NY 11207, USA"
803,"800 Bolton Ave, Bronx, NY 10473, USA"
804,"199 Adelphi St, Brooklyn, NY 11205, USA"
805,"141-169 N Elliott Walk, Brooklyn, NY 11205, USA"
806,"379 Marion St, Brooklyn, NY 11233, USA"
807,"3-25-3-29 Wyckoff Ave, Brooklyn, NY 11237, USA"
808,"I-95, Bronx, NY 10452, USA"
809,"322 St Ann's Ave, Bronx, NY 10454, USA"
810,"408 Livonia Ave, Brooklyn, NY 11212, USA"
811,"378 Livonia Ave, Brooklyn, NY 11212, USA"
812,"118 E 118th St, New York, NY 10035, USA"
813,"83-38 164th Pl, Jamaica, NY 11432, USA"
814,"18-20 Walker St, Staten Island, NY 10302, USA"
815,"146-99 Archer Ave, Jamaica, NY 11435, USA"
816,"25 Canal St, New York, NY 10002, USA"
817,"800-810 Rosedale Ave, Bronx, NY 10473, USA"
818,"87-69 146th St, Jamaica, NY 11435, USA"
819,"2 E 91st St, Brooklyn, NY 11212, USA"
820,"604 Flatbush Ave, Brooklyn, NY 11225, USA"
821,"540 Troy Ave, Brooklyn, NY 11203, USA"
822,"100-0-100-98 88th St, Ozone Park, NY 11416, USA"
823,"70-45 65th Pl, Glendale, NY 11385, USA"
824,"87-43 123rd St, Jamaica, NY 11418, USA"
825,"106-35 159th St, Jamaica, NY 11433, USA"
826,"35-20-35-30 73rd St, Jackson Heights, NY 11372, USA"
827,"1360 Dr Martin Luther King Jr Blvd, Bronx, NY 10452, USA"
828,"3728 Nostrand Ave, Brooklyn, NY 11235, USA"
829,"208-214 Nagle Ave, New York, NY 10034, USA"
830,"3001-3099 Surf Ave, Brooklyn, NY 11224, USA"
831,"345 Flushing Ave, Brooklyn, NY 11205, USA"
832,"167 E 42nd St, New York, NY 10017, USA"
833,"3983 Barnes Ave, Bronx, NY 10466, USA"
834,"1255 E Gun Hill Rd, Bronx, NY 10469, USA"
835,"2550 E New York Ave, Brooklyn, NY 11207, USA"
836,"19e E 108th St, New York, NY 10029, USA"
837,"284-286 Conklin Ave, Brooklyn, NY 11236, USA"
838,"205-49 Linden Blvd, Jamaica, NY 11412, USA"
839,"93-29 Francis Lewis Blvd, Jamaica, NY 11428, USA"
840,"1137-1221 Prospect Ave, Bronx, NY 10459, USA"
841,"1765-1767 Fulton St, Brooklyn, NY 11233, USA"
842,"609 E 236th St, Bronx, NY 10466, USA"
843,"1 Lefferts Ave, Brooklyn, NY 11225, USA"
844,"2833 W 23rd St, Brooklyn, NY 11224, USA"
845,"388-392 Bushwick Ave, Brooklyn, NY 11206, USA"
846,"80-90 La Salle St, New York, NY 10027, USA"
847,"1428-1432 Richmond Ave, Staten Island, NY 10314, USA"
848,"23 Willoughby Ave, Brooklyn, NY 11205, USA"
849,"971 Flatbush Ave, Brooklyn, NY 11226, USA"
850,"2 Clarkson Ave, Brooklyn, NY 11226, USA"
851,"105-1 Liberty Ave, Ozone Park, NY 11417, USA"
852,"1564-1620 Park Ave, New York, NY 10029, USA"
853,"1998 Broadway, New York, NY 10023, USA"
854,"1553-1601 Crotona Ave, Bronx, NY 10457, USA"
855,"2690 Morris Ave, Bronx, NY 10468, USA"
856,"472-474 Myrtle Ave, Brooklyn, NY 11205, USA"
857,"130-50 Farmers Blvd, Jamaica, NY 11434, USA"
858,"1329 St Lawrence Ave, Bronx, NY 10472, USA"
859,"2840 W 12th St, Brooklyn, NY 11224, USA"
860,"1302 St Lawrence Ave, Bronx, NY 10472, USA"
861,"585 Atlantic Ave, Brooklyn, NY 11217, USA"
862,"1153-1155 Intervale Ave, Bronx, NY 10459, USA"
863,"1891-1897 Victory Blvd, Staten Island, NY 10314, USA"
864,"230 E 196th St, Bronx, NY 10458, USA"
865,"388 7th Ave, Brooklyn, NY 11215, USA"
866,"3162 Bayview Ave, Brooklyn, NY 11224, USA"
867,"22-29 Dix Ave, Far Rockaway, NY 11691, USA"
868,"1159 Washington Ave, Bronx, NY 10456, USA"
869,"101-105 Audubon Ave, New York, NY 10032, USA"
870,"9302 Kings Hwy, Brooklyn, NY 11212, USA"
871,"439 45th St, Brooklyn, NY 11220, USA"
872,"2045 W 7th St, Brooklyn, NY 11223, USA"
873,"411 Myrtle Ave, Brooklyn, NY 11205, USA"
874,"3215-3221 Bainbridge Ave, Bronx, NY 10467, USA"
875,"11-15 Fairview Pl, Brooklyn, NY 11226, USA"
876,"505-509 W 167th St, New York, NY 10032, USA"
877,"177-27 145th Ave, Jamaica, NY 11434, USA"
878,"415-417 E 90th St, New York, NY 10128, USA"
879,"65-64 160th St, Fresh Meadows, NY 11365, USA"
880,"231 W 96th St, New York, NY 10025, USA"
881,"899 41st St, Brooklyn, NY 11232, USA"
882,"6723 Fort Hamilton Pkwy, Brooklyn, NY 11219, USA"
883,"2200-2298 Randall Ave, Bronx, NY 10473, USA"
884,"731 Flushing Ave, Brooklyn, NY 11206, USA"
885,"1045 E 15th St, Brooklyn, NY 11230, USA"
886,"Cross Bronx Expy Ext, Bronx, NY 10465, USA"
887,"20-10 Cornaga Ave, Far Rockaway, NY 11691, USA"
888,"2485-2513 Richmond Terrace, Staten Island, NY 10303, USA"
889,"91-1-91-99 148th St, Jamaica, NY 11435, USA"
890,"308 W 144th St, New York, NY 10030, USA"
891,"4911 Flatlands Ave, Brooklyn, NY 11234, USA"
892,"492-494 E 2nd St, Brooklyn, NY 11218, USA"
893,"270-284 Rochester Ave, Brooklyn, NY 11213, USA"
894,"391-395 Brook Ave, Bronx, NY 10454, USA"
895,"5 Martense St, Brooklyn, NY 11226, USA"
896,"857 White Plains Rd, Bronx, NY 10473, USA"
897,"399 E 162nd St, Bronx, NY 10451, USA"
898,"1422 62nd St, Brooklyn, NY 11219, USA"
899,"350-364 Port Richmond Ave, Staten Island, NY 10302, USA"
900,"2192-2228 Ryer Ave, Bronx, NY 10457, USA"
901,"1085 Franklin Ave, Bronx, NY 10456, USA"
902,"313-331 Schenectady Ave, Brooklyn, NY 11213, USA"
903,"365-371 Amboy St, Brooklyn, NY 11212, USA"
904,"4299 Monticello Ave, Bronx, NY 10466, USA"
905,"565 Utica Ave, Brooklyn, NY 11203, USA"
906,"1332-1336 Rosedale Ave, Bronx, NY 10472, USA"
907,"190-1 121st Ave, St. Albans, NY 11412, USA"
908,"23-33 Cromwell Ave, Bronx, NY 10452, USA"
909,"1876-1882 Madison Ave, New York, NY 10035, USA"
910,"413 Fulton St, Brooklyn, NY 11201, USA"
911,"1312 Dekalb Ave, Brooklyn, NY 11221, USA"
912,"5985 Shore Pkwy, Brooklyn, NY 11236, USA"
913,"47 Avenue A, New York, NY 10009, USA"
914,"1002 Columbus Ave, New York, NY 10025, USA"
915,"1249-1261 Willoughby Ave, Brooklyn, NY 11237, USA"
916,"431-457 Gateway Dr, Brooklyn, NY 11239, USA"
917,"45-99 108th St, Corona, NY 11368, USA"
918,"979-987 Myrtle Ave, Brooklyn, NY 11206, USA"
919,"275-277 Remsen Ave, Brooklyn, NY 11212, USA"
920,"1525-1529 Commonwealth Ave, Bronx, NY 10460, USA"
921,"3640 Bronx Blvd, Bronx, NY 10467, USA"
922,"169 E 49th St, Brooklyn, NY 11203, USA"
923,"3021 Matthews Ave, Bronx, NY 10467, USA"
924,"60 Sidney Pl, Brooklyn, NY 11201, USA"
925,"382 Henry St, Brooklyn, NY 11201, USA"
926,"247 E 26th St, Brooklyn, NY 11226, USA"
927,"1267 Flatbush Ave, Brooklyn, NY 11226, USA"
928,"888-890 Nostrand Ave, Brooklyn, NY 11225, USA"
929,"543 Throop Ave, Brooklyn, NY 11221, USA"
930,"2411-24199 Hillside Avenue, Bellerose, NY 11426, USA"
931,"620-624 W 207th St, New York, NY 10034, USA"
932,"207 W 134th St, New York, NY 10030, USA"
933,"427 E 115th St, New York, NY 10029, USA"
934,"201 Port Richmond Ave, Staten Island, NY 10302, USA"
935,"60-74 W 142nd St, New York, NY 10037, USA"
936,"85 St James Pl, Brooklyn, NY 11238, USA"
937,"713 Avenue H, Brooklyn, NY 11230, USA"
938,"833-859 Lorimer St, Brooklyn, NY 11222, USA"
939,"2412-2414 Westchester Ave, Bronx, NY 10461, USA"
